accession	uniprot_optimized	cspa_optimized	gene_symbol	hgnc_id	hgnc_symbol	ncbi_gene_id	ensembl_gene	uniprot_surface_flag	go_surface_flag	surfy_surface_flag	cspa_surface_flag	hpa_surface_flag	n_sources_surface	n_sources_optimized
Q6ZMH5	1	0	SLC39A5	HGNC:20502	SLC39A5	283375	ENSG00000139540	1	1	1	0	0	3	3
Q6ZMI3	1	0	GLDN	HGNC:29514	GLDN	342035	ENSG00000186417	1	1	1	0	1	4	4
Q6ZMJ2	1	1	SCARA5	HGNC:28701	SCARA5	286133	ENSG00000168079	1	0	1	1	0	3	3
Q6ZMP0	0	1	THSD4	HGNC:25835	THSD4	79875	ENSG00000187720	0	0	0	1	0	1	1
Q6ZMR5	1	0	TMPRSS11A	HGNC:27954	TMPRSS11A	339967	ENSG00000187054	1	0	0	0	0	1	1
Q6ZN44	1	1	UNC5A	HGNC:12567	UNC5A	90249	ENSG00000113763	1	1	1	1	1	5	5
Q6ZNI0	1	0	GCNT7	HGNC:16099	GCNT7	140687	ENSG00000124091	1	0	0	0	0	1	1
Q6ZNR0	1	0	TMEM91	HGNC:32393	TMEM91	641649	ENSG00000142046	1	0	0	0	0	1	1
Q6ZP80	1	0	TMEM182	HGNC:26391	TMEM182	130827	ENSG00000170417	1	0	1	0	0	2	2
Q6ZPB5	1	0	SDIM1	HGNC:38749	SDIM1	100505705		1	0	0	0	0	1	1
Q6ZQN7	1	1	SLCO4C1	HGNC:23612	SLCO4C1	353189	ENSG00000173930	1	1	1	1	1	5	5
Q6ZRH7	1	0	CATSPERG	HGNC:25243	CATSPERG	57828	ENSG00000099338	1	1	1	0	0	3	3
Q6ZRI0	1	0	OTOG	HGNC:8516	OTOG	340990	ENSG00000188162	1	0	0	0	0	1	1
Q6ZRP7	1	1	QSOX2	HGNC:30249	QSOX2	169714	ENSG00000165661	0	0	1	1	0	2	3
Q6ZS10	1	0	CLEC17A	HGNC:34520	CLEC17A	388512	ENSG00000187912	1	1	1	1	0	4	3
Q6ZS82	1	0	RGS9BP	HGNC:30304	RGS9BP	388531	ENSG00000186326	1	0	0	0	1	2	2
Q6ZSA7	1	0	LRRC55	HGNC:32324	LRRC55	219527	ENSG00000183908	0	1	0	0	0	1	2
Q6ZSJ9	1	0	SHISA6	HGNC:34491	SHISA6	388336	ENSG00000188803	1	1	1	0	1	4	4
Q6ZSM3	1	0	SLC16A12	HGNC:23094	SLC16A12	387700	ENSG00000152779	1	1	1	0	0	3	3
Q6ZSS7	1	0	MFSD6	HGNC:24711	MFSD6	54842	ENSG00000151690	0	0	1	0	0	1	2
Q6ZSY5	1	0	PPP1R3F	HGNC:14944	PPP1R3F	89801	ENSG00000049769	1	0	0	0	0	1	1
Q6ZSZ5	1	0	ARHGEF18	HGNC:17090	ARHGEF18	23370	ENSG00000104880	1	0	0	0	1	2	2
Q6ZTQ4	1	0	CDHR3	HGNC:26308	CDHR3	222256	ENSG00000128536	1	1	1	0	0	3	3
Q6ZU64	1	0	CFAP65	HGNC:25325	CFAP65	255101	ENSG00000181378	0	0	0	0	0	0	1
Q6ZVN8	1	0	HJV	HGNC:4887	HJV	148738	ENSG00000168509	0	1	1	0	0	2	3
Q6ZVX9	1	0	PAQR9	HGNC:30131	PAQR9	344838	ENSG00000188582	1	0	0	0	0	1	1
Q6ZWK4	1	0	RHEX	HGNC:25341	RHEX	440712	ENSG00000263961	0	0	0	0	1	1	2
Q6ZWK6	1	0	TMPRSS11F	HGNC:29994	TMPRSS11F	389208	ENSG00000198092	1	1	0	0	0	2	2
Q6ZXV5	1	0	TMTC3	HGNC:26899	TMTC3	160418	ENSG00000139324	1	0	0	0	0	1	1
Q70Z44	1	0	HTR3D	HGNC:24004	HTR3D	200909	ENSG00000186090	1	0	1	0	0	2	2
Q71RS6	1	0	SLC24A5	HGNC:20611	SLC24A5	283652	ENSG00000188467	1	0	1	0	0	2	2
Q75NE6	1	0						1	0	0	0	0	1	1
Q75V66	1	1	ANO5	HGNC:27337	ANO5	203859	ENSG00000171714	1	0	1	1	0	3	3
Q76EJ3	1	0	SLC35D2	HGNC:20799	SLC35D2	11046	ENSG00000130958	1	0	0	0	0	1	1
Q76M96	0	1	CCDC80	HGNC:30649	CCDC80	151887	ENSG00000091986	0	0	0	1	0	1	1
Q7KYR7	1	1	BTN2A1	HGNC:1136	BTN2A1	11120	ENSG00000112763	1	1	1	1	1	5	5
Q7L0J3	1	1	SV2A	HGNC:20566	SV2A	9900	ENSG00000159164	1	0	1	1	0	3	3
Q7L0X0	1	1	TRIL	HGNC:22200	TRIL	9865	ENSG00000255690	1	0	1	1	0	3	3
Q7L1I2	1	0	SV2B	HGNC:16874	SV2B	9899	ENSG00000185518	1	0	1	0	0	2	2
Q7L1W4	1	0	LRRC8D	HGNC:16992	LRRC8D	55144	ENSG00000171492	1	0	0	0	0	1	1
Q7L5L3	1	0	GDPD3	HGNC:28638	GDPD3	79153	ENSG00000102886	1	0	0	0	0	1	1
Q7L5N7	1	0	LPCAT2	HGNC:26032	LPCAT2	54947	ENSG00000087253	0	0	0	0	0	0	1
Q7L985	1	0	LINGO2	HGNC:21207	LINGO2	158038	ENSG00000174482	1	0	1	0	0	2	2
Q7LBE3	1	0	SLC26A9	HGNC:14469	SLC26A9	115019	ENSG00000174502	1	1	1	0	0	3	3
Q7RTM1	1	0	OTOP1	HGNC:19656	OTOP1	133060	ENSG00000163982	1	0	1	0	0	2	2
Q7RTP0	1	0	NIPA1	HGNC:17043	NIPA1	123606	ENSG00000170113	1	0	0	0	0	1	1
Q7RTR8	1	0	TAS2R42	HGNC:18888	TAS2R42	353164	ENSG00000186136	1	0	0	0	0	1	1
Q7RTS5	1	0	OTOP3	HGNC:19658	OTOP3	347741	ENSG00000182938	1	0	0	0	0	1	1
Q7RTS6	1	0	OTOP2	HGNC:19657	OTOP2	92736	ENSG00000183034	0	0	1	0	1	2	3
Q7RTT9	1	1	SLC29A4	HGNC:23097	SLC29A4	222962	ENSG00000164638	1	1	1	1	0	4	4
Q7RTU9	1	0	STRC	HGNC:16035	STRC	161497	ENSG00000242866	1	1	0	0	0	2	2
Q7RTW8	1	0	OTOA	HGNC:16378	OTOA	146183	ENSG00000155719	1	1	1	0	0	3	3
Q7RTX0	1	0	TAS1R3	HGNC:15661	TAS1R3	83756	ENSG00000169962	1	0	1	0	1	3	3
Q7RTX1	1	0	TAS1R1	HGNC:14448	TAS1R1	80835	ENSG00000173662	1	0	1	0	0	2	2
Q7RTX7	1	0	CATSPER4	HGNC:23220	CATSPER4	378807	ENSG00000188782	1	1	0	0	0	2	2
Q7RTX9	1	0	SLC16A14	HGNC:26417	SLC16A14	151473	ENSG00000163053	0	0	0	0	0	0	1
Q7RTY0	1	0	SLC16A13	HGNC:31037	SLC16A13	201232	ENSG00000174327	0	0	0	0	0	0	1
Q7RTY1	1	0	SLC16A9	HGNC:23520	SLC16A9	220963	ENSG00000165449	0	0	0	0	1	1	2
Q7RTY8	1	0	TMPRSS7	HGNC:30846	TMPRSS7	344805	ENSG00000176040	1	0	0	0	0	1	1
Q7RTY9	1	0	PRSS41	HGNC:30715	PRSS41	360226	ENSG00000215148	0	0	1	0	0	1	2
Q7Z2D5	1	0	PLPPR4	HGNC:23496	PLPPR4	9890	ENSG00000117600	0	1	1	0	0	2	3
Q7Z2H8	1	0	SLC36A1	HGNC:18761	SLC36A1	206358	ENSG00000123643	1	0	1	0	0	2	2
Q7Z2W7	1	0	TRPM8	HGNC:17961	TRPM8	79054	ENSG00000144481	1	0	0	0	0	1	1
Q7Z3B1	1	1	NEGR1	HGNC:17302	NEGR1	257194	ENSG00000172260	0	0	1	1	0	2	3
Q7Z3D4	1	0	LYSMD3	HGNC:26969	LYSMD3	116068	ENSG00000176018	1	0	1	0	0	2	2
Q7Z3Q1	1	0	SLC46A3	HGNC:27501	SLC46A3	283537	ENSG00000139508	1	0	1	0	1	3	3
Q7Z3S7	1	0	CACNA2D4	HGNC:20202	CACNA2D4	93589	ENSG00000151062	1	1	0	0	0	2	2
Q7Z3T1	1	0	OR2W3	HGNC:15021	OR2W3	343171	ENSG00000238243	1	0	1	0	0	2	2
Q7Z402	1	0	TMC7	HGNC:23000	TMC7	79905	ENSG00000170537	1	0	1	1	0	3	2
Q7Z404	1	0	TMC4	HGNC:22998	TMC4	147798	ENSG00000167608	1	0	0	0	0	1	1
Q7Z407	1	0	CSMD3	HGNC:19291	CSMD3	114788	ENSG00000164796	1	0	0	0	1	2	2
Q7Z408	1	0	CSMD2	HGNC:19290	CSMD2	114784	ENSG00000121904	1	0	1	0	0	2	2
Q7Z410	1	0	TMPRSS9	HGNC:30079	TMPRSS9	360200	ENSG00000178297	1	0	0	0	0	1	1
Q7Z418	1	0	KCNK18	HGNC:19439	KCNK18	338567	ENSG00000186795	0	0	1	0	0	1	2
Q7Z442	1	0	PKD1L2	HGNC:21715	PKD1L2	114780	ENSG00000166473	1	0	1	0	0	2	2
Q7Z443	1	0	PKD1L3	HGNC:21716	PKD1L3	342372	ENSG00000277481	1	1	1	0	0	3	3
Q7Z4F1	1	1	LRP10	HGNC:14553	LRP10	26020	ENSG00000197324	1	0	1	1	0	3	3
Q7Z4N2	1	0	TRPM1	HGNC:7146	TRPM1	4308	ENSG00000134160	1	0	0	0	1	2	2
Q7Z4R8	0	1	C6orf120	HGNC:21247	C6orf120	387263	ENSG00000185127	0	0	0	1	0	1	1
Q7Z4W1	1	0	DCXR	HGNC:18985	DCXR	51181	ENSG00000169738	1	0	0	0	0	1	1
Q7Z553	1	0	MDGA2	HGNC:19835	MDGA2	161357	ENSG00000139915	0	0	1	0	0	1	2
Q7Z5A4	1	0						0	0	0	0	0	0	1
Q7Z5H4	1	0	VN1R5	HGNC:19870	VN1R5	317705	ENSG00000197617	1	0	0	0	0	1	1
Q7Z5H5	1	0	VN1R4	HGNC:19871	VN1R4	317703	ENSG00000228567	1	0	1	0	0	2	2
Q7Z5M5	1	0	TMC3	HGNC:22995	TMC3	342125	ENSG00000188869	1	0	0	0	0	1	1
Q7Z5N4	1	1	SDK1	HGNC:19307	SDK1	221935	ENSG00000146555	1	0	1	1	0	3	3
Q7Z601	1	0	GPR142	HGNC:20088	GPR142	350383	ENSG00000257008	1	0	1	0	0	2	2
Q7Z602	1	0	GPR141	HGNC:19997	GPR141	353345	ENSG00000187037	1	0	1	0	0	2	2
Q7Z692	1	0	CEACAM19	HGNC:31951	CEACAM19	56971	ENSG00000186567	1	0	1	0	0	2	2
Q7Z6A9	1	1	BTLA	HGNC:21087	BTLA	151888	ENSG00000186265	1	0	1	1	0	3	3
Q7Z6L0	1	0	PRRT2	HGNC:30500	PRRT2	112476	ENSG00000167371	1	1	0	0	1	3	3
Q7Z6M3	1	1	MILR1	HGNC:27570	MILR1	284021	ENSG00000271605	1	1	1	1	0	4	4
Q7Z7D3	1	0	VTCN1	HGNC:28873	VTCN1	79679	ENSG00000134258	1	1	1	0	1	4	4
Q7Z7G0	0	1	ABI3BP	HGNC:17265	ABI3BP	25890	ENSG00000154175	0	0	0	1	0	1	1
Q7Z7H5	0	1	TMED4	HGNC:22301	TMED4	222068	ENSG00000158604	0	0	0	1	0	1	1
Q7Z7J7	1	0	LHFPL4	HGNC:29568	LHFPL4	375323	ENSG00000156959	0	1	1	0	0	2	3
Q7Z7M0	1	1	MEGF8	HGNC:3233	MEGF8	1954	ENSG00000105429	1	0	1	1	0	3	3
Q7Z7M1	1	0	ADGRD2	HGNC:18651	ADGRD2	347088	ENSG00000180264	1	0	1	0	0	2	2
Q86SJ2	1	1	AMIGO2	HGNC:24073	AMIGO2	347902	ENSG00000139211	1	0	1	1	1	4	4
Q86SJ6	1	0	DSG4	HGNC:21307	DSG4	147409	ENSG00000175065	1	1	1	0	0	3	3
Q86SM5	1	0	MRGPRG	HGNC:24829	MRGPRG	386746	ENSG00000182170	1	0	1	0	0	2	2
Q86SM8	1	0	MRGPRE	HGNC:30694	MRGPRE	116534	ENSG00000184350	1	0	1	0	0	2	2
Q86SP6	1	0	GPR149	HGNC:23627	GPR149	344758	ENSG00000174948	1	0	1	0	0	2	2
Q86SQ3	1	0						1	0	1	0	0	2	2
Q86SQ4	1	1	ADGRG6	HGNC:13841	ADGRG6	57211	ENSG00000112414	1	1	1	1	0	4	4
Q86SQ6	1	0	ADGRA1	HGNC:13838	ADGRA1	84435	ENSG00000197177	1	0	1	0	0	2	2
Q86SU0	1	0	ILDR1	HGNC:28741	ILDR1	286676	ENSG00000145103	1	0	1	0	0	2	2
Q86T03	1	0	PIP4P1	HGNC:19299	PIP4P1	90809	ENSG00000165782	0	0	0	0	0	0	1
Q86T13	1	1	CLEC14A	HGNC:19832	CLEC14A	161198	ENSG00000176435	1	1	1	1	0	4	4
Q86T26	1	0	TMPRSS11B	HGNC:25398	TMPRSS11B	132724	ENSG00000185873	1	0	1	0	0	2	2
Q86T96	1	0	RNF180	HGNC:27752	RNF180	285671	ENSG00000164197	1	0	0	0	0	1	1
Q86TB3	1	0	ALPK2	HGNC:20565	ALPK2	115701	ENSG00000198796	1	1	0	0	0	2	2
Q86TG1	1	0	TMEM150A	HGNC:24677	TMEM150A	129303	ENSG00000168890	1	0	1	0	0	2	2
Q86TY3	1	0	ARMH4	HGNC:19846	ARMH4	145407	ENSG00000139971	1	0	1	0	1	3	3
Q86UD0	1	0	SAPCD2	HGNC:28055	SAPCD2	89958	ENSG00000186193	1	0	0	0	0	1	1
Q86UD5	1	0	SLC9B2	HGNC:25143	SLC9B2	133308	ENSG00000164038	1	0	0	0	1	2	2
Q86UE6	1	0	LRRTM1	HGNC:19408	LRRTM1	347730	ENSG00000162951	1	1	0	0	0	2	2
Q86UF1	1	0	TSPAN33	HGNC:28743	TSPAN33	340348	ENSG00000158457	1	0	1	1	0	3	2
Q86UG4	1	0	SLCO6A1	HGNC:23613	SLCO6A1	133482	ENSG00000205359	1	1	1	0	0	3	3
Q86UK5	1	0	EVC2	HGNC:19747	EVC2	132884	ENSG00000173040	1	1	1	0	1	4	4
Q86UN2	1	0	RTN4RL1	HGNC:21329	RTN4RL1	146760	ENSG00000185924	0	1	1	0	1	3	4
Q86UN3	1	0	RTN4RL2	HGNC:23053	RTN4RL2	349667	ENSG00000186907	0	1	1	0	0	2	3
Q86UP0	1	0	CDH24	HGNC:14265	CDH24	64403	ENSG00000139880	1	1	1	0	0	3	3
Q86UW1	1	0	SLC51A	HGNC:29955	SLC51A	200931	ENSG00000163959	1	1	1	0	0	3	3
Q86UW2	1	0	SLC51B	HGNC:29956	SLC51B	123264	ENSG00000186198	1	1	1	0	0	3	3
Q86V24	1	0	ADIPOR2	HGNC:24041	ADIPOR2	79602	ENSG00000006831	1	0	1	0	0	2	2
Q86V35	1	0	CABP7	HGNC:20834	CABP7	164633	ENSG00000100314	1	0	0	0	0	1	1
Q86V40	1	0	TRABD2A	HGNC:27013	TRABD2A	129293	ENSG00000186854	1	1	1	0	0	3	3
Q86VB7	1	1	CD163	HGNC:1631	CD163	9332	ENSG00000177575	1	1	1	1	1	5	5
Q86VE9	1	0	SERINC5	HGNC:18825	SERINC5	256987	ENSG00000164300	1	0	1	0	1	3	3
Q86VH4	1	0	LRRTM4	HGNC:19411	LRRTM4	80059	ENSG00000176204	1	0	1	0	0	2	2
Q86VH5	1	0	LRRTM3	HGNC:19410	LRRTM3	347731	ENSG00000198739	1	0	1	0	0	2	2
Q86VI4	1	0	LAPTM4B	HGNC:13646	LAPTM4B	55353	ENSG00000104341	0	0	0	0	0	0	1
Q86VL8	1	0	SLC47A2	HGNC:26439	SLC47A2	146802	ENSG00000180638	1	0	0	0	0	1	1
Q86VR7	1	0	VSIG10L	HGNC:27111	VSIG10L	147645	ENSG00000186806	1	0	1	0	0	2	2
Q86VW1	1	1	SLC22A16	HGNC:20302	SLC22A16	85413	ENSG00000004809	0	0	1	1	1	3	4
Q86VY9	1	0	TMEM200A	HGNC:21075	TMEM200A	114801	ENSG00000164484	1	0	0	0	0	1	1
Q86VZ1	1	1	P2RY8	HGNC:15524	P2RY8	286530	ENSG00000182162	1	0	1	1	0	3	3
Q86VZ4	1	1	LRP11	HGNC:16936	LRP11	84918	ENSG00000120256	1	0	1	1	1	4	4
Q86W47	1	0	KCNMB4	HGNC:6289	KCNMB4	27345	ENSG00000135643	1	1	1	0	0	3	3
Q86WA9	1	0	SLC26A11	HGNC:14471	SLC26A11	284129	ENSG00000181045	1	1	0	0	0	2	2
Q86WB7	1	0	UNC93A	HGNC:12570	UNC93A	54346	ENSG00000112494	0	0	1	0	0	1	2
Q86WC4	0	1	OSTM1	HGNC:21652	OSTM1	28962	ENSG00000081087	0	0	1	1	0	2	2
Q86WI1	1	1	PKHD1L1	HGNC:20313	PKHD1L1	93035	ENSG00000205038	1	0	1	1	0	3	3
Q86WK6	1	1	AMIGO1	HGNC:20824	AMIGO1	57463	ENSG00000181754	1	1	1	1	0	4	4
Q86WK7	1	0	AMIGO3	HGNC:24075	AMIGO3	386724	ENSG00000176020	1	0	1	0	0	2	2
Q86WK9	1	0	PAQR7	HGNC:23146	PAQR7	164091	ENSG00000182749	1	0	0	0	0	1	1
Q86WR0	1	0	CCDC25	HGNC:25591	CCDC25	55246	ENSG00000147419	1	0	0	0	0	1	1
Q86WS5	1	0	TMPRSS12	HGNC:28779	TMPRSS12	283471	ENSG00000186452	1	0	0	0	0	1	1
Q86WV6	1	0	STING1	HGNC:27962	STING1	340061	ENSG00000184584	0	0	0	0	0	0	1
Q86X19	1	0	TMEM17	HGNC:26623	TMEM17	200728	ENSG00000186889	0	1	0	0	0	1	2
Q86X29	1	0	LSR	HGNC:29572	LSR	51599	ENSG00000105699	1	0	0	0	1	2	2
Q86XJ0	1	0	CALHM3	HGNC:23458	CALHM3	119395	ENSG00000183128	1	1	0	0	0	2	2
Q86XK7	1	0	VSIG1	HGNC:28675	VSIG1	340547	ENSG00000101842	1	1	1	0	0	3	3
Q86XM0	1	0	CATSPERD	HGNC:28598	CATSPERD	257062	ENSG00000174898	1	1	1	0	0	3	3
Q86XQ3	1	0	CATSPER3	HGNC:20819	CATSPER3	347732	ENSG00000152705	1	1	0	0	0	2	2
Q86XR5	1	0	PRIMA1	HGNC:18319	PRIMA1	145270	ENSG00000175785	1	0	1	0	1	3	3
Q86XS8	1	1	RNF130	HGNC:18280	RNF130	55819	ENSG00000113269	1	0	1	1	0	3	3
Q86XT9	1	0	TMEM219	HGNC:25201	TMEM219	124446	ENSG00000149932	1	0	1	0	0	2	2
Q86XX4	1	1	FRAS1	HGNC:19185	FRAS1	80144	ENSG00000138759	1	0	1	1	0	3	3
Q86Y22	1	0	COL23A1	HGNC:22990	COL23A1	91522	ENSG00000050767	1	1	0	0	0	2	2
Q86Y34	1	0	ADGRG3	HGNC:13728	ADGRG3	222487	ENSG00000182885	1	0	1	0	0	2	2
Q86Y78	1	0	LYPD6	HGNC:28751	LYPD6	130574	ENSG00000187123	0	0	0	0	0	0	1
Q86YC3	1	0	NRROS	HGNC:24613	NRROS	375387	ENSG00000174004	1	1	1	0	0	3	3
Q86YD3	1	1	TMEM25	HGNC:25890	TMEM25	84866	ENSG00000149582	1	0	1	1	0	3	3
Q86YD5	1	0	LDLRAD3	HGNC:27046	LDLRAD3	143458	ENSG00000179241	1	0	1	0	1	3	3
Q86YL7	1	0	PDPN	HGNC:29602	PDPN	10630	ENSG00000162493	1	1	0	0	1	3	3
Q86YT5	1	0	SLC13A5	HGNC:23089	SLC13A5	284111	ENSG00000141485	1	0	0	0	1	2	2
Q86YT9	1	1	JAML	HGNC:19084	JAML	120425	ENSG00000160593	1	0	1	1	1	4	4
Q86YW5	1	0	TREML1	HGNC:20434	TREML1	340205	ENSG00000161911	1	1	0	0	1	3	3
Q86Z14	1	0	KLB	HGNC:15527	KLB	152831	ENSG00000134962	1	0	0	0	0	1	1
Q8IU57	1	0	IFNLR1	HGNC:18584	IFNLR1	163702	ENSG00000185436	1	1	1	0	0	3	3
Q8IU80	1	0	TMPRSS6	HGNC:16517	TMPRSS6	164656	ENSG00000187045	1	0	1	0	0	2	2
Q8IU99	1	0	CALHM1	HGNC:23494	CALHM1	255022	ENSG00000185933	1	1	0	0	0	2	2
Q8IUH5	1	0	ZDHHC17	HGNC:18412	ZDHHC17	23390	ENSG00000186908	0	0	0	0	0	0	1
Q8IUK5	1	1	PLXDC1	HGNC:20945	PLXDC1	57125	ENSG00000161381	1	0	1	1	0	3	3
Q8IUN9	1	0	CLEC10A	HGNC:16916	CLEC10A	10462	ENSG00000132514	1	1	0	0	0	2	2
Q8IUR5	1	0	TMTC1	HGNC:24099	TMTC1	83857	ENSG00000133687	1	0	0	0	0	1	1
Q8IUW5	1	1	RELL1	HGNC:27379	RELL1	768211	ENSG00000181826	1	0	1	1	1	4	4
Q8IUX7	0	1	AEBP1	HGNC:303	AEBP1	165	ENSG00000106624	0	0	0	1	0	1	1
Q8IUY3	1	0	GRAMD2A	HGNC:27287	GRAMD2A	196996	ENSG00000175318	0	0	0	0	0	0	1
Q8IV16	1	0	GPIHBP1	HGNC:24945	GPIHBP1	338328	ENSG00000277494	1	1	1	0	0	3	3
Q8IV31	1	0	TMEM139	HGNC:22058	TMEM139	135932	ENSG00000178826	1	0	0	0	1	2	2
Q8IV45	1	0	UNC5CL	HGNC:21203	UNC5CL	222643	ENSG00000124602	1	0	0	0	0	1	1
Q8IV77	1	0	CNGA4	HGNC:2152	CNGA4	1262	ENSG00000132259	1	1	0	0	0	2	2
Q8IVB4	1	0	SLC9A9	HGNC:20653	SLC9A9	285195	ENSG00000181804	0	0	0	1	0	1	1
Q8IVJ1	1	0	SLC41A1	HGNC:19429	SLC41A1	254428	ENSG00000133065	1	1	1	0	0	3	3
Q8IVL8	1	0	CPO	HGNC:21011	CPO	130749	ENSG00000144410	1	0	0	0	0	1	1
Q8IVM8	1	0	SLC22A9	HGNC:16261	SLC22A9	114571	ENSG00000149742	1	1	1	0	0	3	3
Q8IVQ6	1	0	ZDHHC21	HGNC:20750	ZDHHC21	340481	ENSG00000175893	1	0	0	0	0	1	1
Q8IVV8	1	0	NKAIN4	HGNC:16191	NKAIN4	128414	ENSG00000101198	0	0	0	0	0	0	1
Q8IVW8	1	0	SPNS2	HGNC:26992	SPNS2	124976	ENSG00000183018	0	0	1	0	0	1	2
Q8IVY1	1	0	C1orf210	HGNC:28755	C1orf210	149466	ENSG00000253313	1	0	0	0	0	1	1
Q8IW00	1	1	VSTM4	HGNC:26470	VSTM4	196740	ENSG00000165633	1	0	1	1	0	3	3
Q8IW52	1	1	SLITRK4	HGNC:23502	SLITRK4	139065	ENSG00000179542	1	0	1	1	0	3	3
Q8IWA5	1	0	SLC44A2	HGNC:17292	SLC44A2	57153	ENSG00000129353	1	0	1	1	1	4	3
Q8IWB1	1	1	ITPRIP	HGNC:29370	ITPRIP	85450	ENSG00000148841	1	0	0	1	0	2	2
Q8IWK6	1	1	ADGRA3	HGNC:13839	ADGRA3	166647	ENSG00000152990	1	1	1	1	0	4	4
Q8IWT1	1	1	SCN4B	HGNC:10592	SCN4B	6330	ENSG00000177098	1	1	1	1	0	4	4
Q8IWT6	1	0	LRRC8A	HGNC:19027	LRRC8A	56262	ENSG00000136802	1	1	0	1	0	3	2
Q8IWU4	1	0	SLC30A8	HGNC:20303	SLC30A8	169026	ENSG00000164756	0	0	0	0	1	1	2
Q8IWU5	1	0	SULF2	HGNC:20392	SULF2	55959	ENSG00000196562	1	1	0	0	0	2	2
Q8IWU6	1	0	SULF1	HGNC:20391	SULF1	23213	ENSG00000137573	1	1	0	0	0	2	2
Q8IWV1	1	0	LAX1	HGNC:26005	LAX1	54900	ENSG00000122188	1	0	0	0	1	2	2
Q8IWV2	1	0	CNTN4	HGNC:2174	CNTN4	152330	ENSG00000144619	0	0	1	0	0	1	2
Q8IWY4	1	0	SCUBE1	HGNC:13441	SCUBE1	80274	ENSG00000159307	0	1	0	0	0	1	2
Q8IX05	1	1	CD302	HGNC:30843	CD302	9936	ENSG00000241399	1	0	1	1	0	3	3
Q8IX19	1	0	MCEMP1	HGNC:27291	MCEMP1	199675	ENSG00000183019	1	0	0	1	1	3	2
Q8IX30	1	0	SCUBE3	HGNC:13655	SCUBE3	222663	ENSG00000146197	1	1	0	0	1	3	3
Q8IXA5	1	0	SPACA3	HGNC:16260	SPACA3	124912	ENSG00000141316	1	0	0	0	0	1	1
Q8IXB3	1	0	TRARG1	HGNC:29592	TRARG1	286753	ENSG00000184811	1	0	0	0	0	1	1
Q8IXE1	1	0	OR4N5	HGNC:15358	OR4N5	390437	ENSG00000184394	1	0	1	0	0	2	2
Q8IXF9	1	0	AQP12A	HGNC:19941	AQP12A	375318	ENSG00000184945	1	0	0	0	0	1	1
Q8IXH8	1	0	CDH26	HGNC:15902	CDH26	60437	ENSG00000124215	1	1	1	0	1	4	4
Q8IXU6	1	0	SLC35F2	HGNC:23615	SLC35F2	54733	ENSG00000110660	1	0	0	0	0	1	1
Q8IY34	1	0	SLC15A3	HGNC:18068	SLC15A3	51296	ENSG00000110446	1	0	1	1	0	3	2
Q8IYJ0	1	0	PIANP	HGNC:25338	PIANP	196500	ENSG00000139200	1	1	0	0	0	2	2
Q8IYL9	1	1	GPR65	HGNC:4517	GPR65	8477	ENSG00000140030	1	0	1	1	0	3	3
Q8IYR6	1	1	TMEFF1	HGNC:11866	TMEFF1	8577	ENSG00000241697	1	0	1	1	0	3	3
Q8IYS0	1	0	GRAMD1C	HGNC:25252	GRAMD1C	54762	ENSG00000178075	0	0	0	0	0	0	1
Q8IYS2	1	0	KIAA2013	HGNC:28513	KIAA2013	90231	ENSG00000116685	1	0	0	0	0	1	1
Q8IYS5	1	1	OSCAR	HGNC:29960	OSCAR	126014	ENSG00000170909	0	0	0	1	1	2	3
Q8IYV9	1	0	IZUMO1	HGNC:28539	IZUMO1	284359	ENSG00000182264	1	0	1	0	0	2	2
Q8IZ08	1	0	GPR135	HGNC:19991	GPR135	64582	ENSG00000181619	1	0	0	0	0	1	1
Q8IZA0	1	0	KIAA0319L	HGNC:30071	KIAA0319L	79932	ENSG00000142687	1	0	0	1	0	2	1
Q8IZD6	1	0	SLC22A15	HGNC:20301	SLC22A15	55356	ENSG00000163393	0	0	1	0	0	1	2
Q8IZF0	1	0	NALCN	HGNC:19082	NALCN	259232	ENSG00000102452	1	0	1	0	1	3	3
Q8IZF2	1	1	ADGRF5	HGNC:19030	ADGRF5	221395	ENSG00000069122	1	1	1	1	0	4	4
Q8IZF3	1	0	ADGRF4	HGNC:19011	ADGRF4	221393	ENSG00000153294	1	0	1	0	0	2	2
Q8IZF4	1	0	ADGRG5	HGNC:19010	ADGRG5	221188	ENSG00000159618	1	0	1	0	0	2	2
Q8IZF5	1	0	ADGRF3	HGNC:18989	ADGRF3	165082	ENSG00000173567	1	0	1	0	0	2	2
Q8IZF6	1	0	ADGRG4	HGNC:18992	ADGRG4	139378	ENSG00000156920	1	0	1	0	0	2	2
Q8IZF7	1	0						1	0	1	0	0	2	2
Q8IZJ1	1	1	UNC5B	HGNC:12568	UNC5B	219699	ENSG00000107731	1	0	1	1	0	3	3
Q8IZJ3	1	0	CPAMD8	HGNC:23228	CPAMD8	27151	ENSG00000160111	0	0	0	0	0	0	1
Q8IZK6	1	0	MCOLN2	HGNC:13357	MCOLN2	255231	ENSG00000153898	1	0	0	0	0	1	1
Q8IZM9	1	0	SLC38A6	HGNC:19863	SLC38A6	145389	ENSG00000139974	0	0	0	1	1	2	2
Q8IZP9	1	1	ADGRG2	HGNC:4516	ADGRG2	10149	ENSG00000173698	1	1	1	1	1	5	5
Q8IZS7	1	0	CLECL1	HGNC:24462	CLECL1	160365	ENSG00000184293	1	0	0	0	0	1	1
