uniprot_acc	source	status
A0A1B0GVZ9	PDBe_ligand_sites	404
A0A1B0GTY4	PDBe_ligand_sites	404
P0DQD5	PDBe_ligand_sites	404
A0A1B0GUA7	PDBe_ligand_sites	404
A0A1B0GTQ4	PDBe_ligand_sites	404
P11142	PDBe_ligand_sites	200
P38646	PDBe_ligand_sites	200
P04792	PDBe_ligand_sites	200
P07900	PDBe_ligand_sites	200
P08238	PDBe_ligand_sites	200
P10809	PDBe_ligand_sites	200
P61604	PDBe_ligand_sites	404
P98160	PDBe_ligand_sites	200
P08908	PDBe_ligand_sites	200
P28222	PDBe_ligand_sites	200
P28221	PDBe_ligand_sites	200
P28566	PDBe_ligand_sites	200
P30939	PDBe_ligand_sites	200
P28223	PDBe_ligand_sites	200
P41595	PDBe_ligand_sites	200
P28335	PDBe_ligand_sites	200
P46098	PDBe_ligand_sites	200
O95264	PDBe_ligand_sites	404
Q13639	PDBe_ligand_sites	200
Q92887	PDBe_ligand_sites	200
P47898	PDBe_ligand_sites	200
P50406	PDBe_ligand_sites	200
P34969	PDBe_ligand_sites	200
P0DP42	PDBe_ligand_sites	404
A0A1B0GTR0	PDBe_ligand_sites	404
P24821	PDBe_ligand_sites	200
Q12794	PDBe_ligand_sites	200
Q12891	PDBe_ligand_sites	404
A0A1B0GVD1	PDBe_ligand_sites	404
O43820	PDBe_ligand_sites	404
Q2M3T9	PDBe_ligand_sites	404
P04083	PDBe_ligand_sites	200
Q9HC29	PDBe_ligand_sites	404
A0A1B0GU29	PDBe_ligand_sites	404
P05362	PDBe_ligand_sites	200
A0A1B0GV90	PDBe_ligand_sites	404
E5RIL1	PDBe_ligand_sites	404
P13598	PDBe_ligand_sites	200
D0EPY3	PDBe_ligand_sites	404
P32942	PDBe_ligand_sites	200
Q14773	PDBe_ligand_sites	404
Q9UMF0	PDBe_ligand_sites	200
Q9Y6W8	PDBe_ligand_sites	200
P27216	PDBe_ligand_sites	200
P0DPD8	PDBe_ligand_sites	404
A0A1B0GV85	PDBe_ligand_sites	404
A0A1B0GUA5	PDBe_ligand_sites	404
A0A1B0GWB2	PDBe_ligand_sites	404
A0A1B0GUY1	PDBe_ligand_sites	404
A0A1B0GW64	PDBe_ligand_sites	404
P0DPE3	PDBe_ligand_sites	404
A0A1B0GTW7	PDBe_ligand_sites	404
A0A1W2PS18	PDBe_ligand_sites	404
A0A1B0GUW6	PDBe_ligand_sites	404
A0A1B0GVT2	PDBe_ligand_sites	404
P07355	PDBe_ligand_sites	200
A0A1W2PP97	PDBe_ligand_sites	404
P14735	PDBe_ligand_sites	200
A0A075B734	PDBe_ligand_sites	404
A0A2R8YFM6	PDBe_ligand_sites	404
A0A2R8YFL7	PDBe_ligand_sites	404
A0A2R8Y4Y8	PDBe_ligand_sites	404
P46695	PDBe_ligand_sites	404
P0DPK3	PDBe_ligand_sites	404
P0DPK4	PDBe_ligand_sites	404
A0A096LNW5	PDBe_ligand_sites	404
A0A0U1RQS6	PDBe_ligand_sites	404
Q16666	PDBe_ligand_sites	200
P80217	PDBe_ligand_sites	404
O15438	PDBe_ligand_sites	200
A0A286YFK9	PDBe_ligand_sites	404
A0A1B0GW54	PDBe_ligand_sites	404
P12429	PDBe_ligand_sites	200
P13164	PDBe_ligand_sites	404
Q01629	PDBe_ligand_sites	404
Q01628	PDBe_ligand_sites	404
P08758	PDBe_ligand_sites	200
P17181	PDBe_ligand_sites	200
P48551	PDBe_ligand_sites	200
P15260	PDBe_ligand_sites	200
P0DTL4	PDBe_ligand_sites	404
P08133	PDBe_ligand_sites	200
P38484	PDBe_ligand_sites	200
F5H094	PDBe_ligand_sites	404
P20073	PDBe_ligand_sites	200
P13928	PDBe_ligand_sites	200
P08069	PDBe_ligand_sites	200
P11717	PDBe_ligand_sites	200
O76027	PDBe_ligand_sites	404
P18065	PDBe_ligand_sites	404
P17936	PDBe_ligand_sites	404
Q16270	PDBe_ligand_sites	404
O75106	PDBe_ligand_sites	404
O15439	PDBe_ligand_sites	200
Q16853	PDBe_ligand_sites	200
A0A5F9ZH02	PDBe_ligand_sites	404
Q4W5P6	PDBe_ligand_sites	404
A0A0X1KG70	PDBe_ligand_sites	404
A0A096LPK9	PDBe_ligand_sites	404
P0DTF9	PDBe_ligand_sites	404
Q96E66	PDBe_ligand_sites	404
A0A494C103	PDBe_ligand_sites	404
A0A286YF18	PDBe_ligand_sites	404
A0A2R8Y7Y5	PDBe_ligand_sites	404
A0A494BZU4	PDBe_ligand_sites	404
O15440	PDBe_ligand_sites	200
A0A8V8TMC4	PDBe_ligand_sites	404
Q96CW1	PDBe_ligand_sites	404
A0A0C4DGP1	PDBe_ligand_sites	404
A0A411D538	PDBe_ligand_sites	404
O95255	PDBe_ligand_sites	200
P25054	PDBe_ligand_sites	200
P02743	PDBe_ligand_sites	200
P15814	PDBe_ligand_sites	404
A0A494C1I1	PDBe_ligand_sites	404
Q09428	PDBe_ligand_sites	200
Q8N6C5	PDBe_ligand_sites	404
Q93033	PDBe_ligand_sites	404
O75054	PDBe_ligand_sites	404
Q9BY67	PDBe_ligand_sites	404
Q9NSI5	PDBe_ligand_sites	404
O95976	PDBe_ligand_sites	404
Q14623	PDBe_ligand_sites	200
Q13651	PDBe_ligand_sites	404
Q08334	PDBe_ligand_sites	200
Q14626	PDBe_ligand_sites	200
P51693	PDBe_ligand_sites	200
P42701	PDBe_ligand_sites	200
Q99665	PDBe_ligand_sites	200
P78552	PDBe_ligand_sites	200
Q14627	PDBe_ligand_sites	200
P40933	PDBe_ligand_sites	200
Q13261	PDBe_ligand_sites	404
Q06481	PDBe_ligand_sites	200
Q14005	PDBe_ligand_sites	200
Q9P0M4	PDBe_ligand_sites	404
Q96F46	PDBe_ligand_sites	200
Q13478	PDBe_ligand_sites	200
O95256	PDBe_ligand_sites	200
P01583	PDBe_ligand_sites	200
P14778	PDBe_ligand_sites	200
P27930	PDBe_ligand_sites	200
Q9NPH3	PDBe_ligand_sites	200
Q9NZN1	PDBe_ligand_sites	200
Q9NP60	PDBe_ligand_sites	404
Q01638	PDBe_ligand_sites	200
Q9HB29	PDBe_ligand_sites	200
O60706	PDBe_ligand_sites	404
P18510	PDBe_ligand_sites	404
Q9UHF4	PDBe_ligand_sites	200
Q6UXL0	PDBe_ligand_sites	200
Q9HBE5	PDBe_ligand_sites	200
P01589	PDBe_ligand_sites	200
P14784	PDBe_ligand_sites	200
P31785	PDBe_ligand_sites	200
P26951	PDBe_ligand_sites	200
P24394	PDBe_ligand_sites	200
Q01344	PDBe_ligand_sites	200
P08887	PDBe_ligand_sites	200
P40189	PDBe_ligand_sites	200
P16871	PDBe_ligand_sites	200
P25024	PDBe_ligand_sites	404
P25025	PDBe_ligand_sites	200
Q01113	PDBe_ligand_sites	200
Q17R60	PDBe_ligand_sites	404
Q14642	PDBe_ligand_sites	404
Q14641	PDBe_ligand_sites	404
Q9Y581	PDBe_ligand_sites	404
P06213	PDBe_ligand_sites	200
P14616	PDBe_ligand_sites	404
A6NM10	PDBe_ligand_sites	404
P46940	PDBe_ligand_sites	200
Q13576	PDBe_ligand_sites	200
P05090	PDBe_ligand_sites	200
P35568	PDBe_ligand_sites	404
P02649	PDBe_ligand_sites	200
O14498	PDBe_ligand_sites	404
P56199	PDBe_ligand_sites	200
O75578	PDBe_ligand_sites	404
Q9UKX5	PDBe_ligand_sites	404
P17301	PDBe_ligand_sites	200
P08514	PDBe_ligand_sites	200
P26006	PDBe_ligand_sites	404
P13612	PDBe_ligand_sites	200
P08648	PDBe_ligand_sites	200
P23229	PDBe_ligand_sites	200
Q13683	PDBe_ligand_sites	404
P53708	PDBe_ligand_sites	404
Q13797	PDBe_ligand_sites	404
Q13349	PDBe_ligand_sites	404
P38570	PDBe_ligand_sites	200
P20701	PDBe_ligand_sites	200
P11215	PDBe_ligand_sites	200
P06756	PDBe_ligand_sites	200
P20702	PDBe_ligand_sites	200
P05556	PDBe_ligand_sites	200
P05107	PDBe_ligand_sites	200
P05106	PDBe_ligand_sites	200
P16144	PDBe_ligand_sites	200
P02749	PDBe_ligand_sites	200
P18084	PDBe_ligand_sites	404
P18564	PDBe_ligand_sites	200
P26010	PDBe_ligand_sites	200
P26012	PDBe_ligand_sites	200
O95965	PDBe_ligand_sites	404
O43736	PDBe_ligand_sites	404
Q9Y287	PDBe_ligand_sites	404
Q9NQX7	PDBe_ligand_sites	404
O14791	PDBe_ligand_sites	200
P78504	PDBe_ligand_sites	200
Q9Y219	PDBe_ligand_sites	200
P52333	PDBe_ligand_sites	200
P05067	PDBe_ligand_sites	200
O76095	PDBe_ligand_sites	404
P14923	PDBe_ligand_sites	200
P27701	PDBe_ligand_sites	200
P23352	PDBe_ligand_sites	404
Q15046	PDBe_ligand_sites	200
Q09470	PDBe_ligand_sites	404
Q16322	PDBe_ligand_sites	404
P16389	PDBe_ligand_sites	404
P22001	PDBe_ligand_sites	200
P22459	PDBe_ligand_sites	404
P22460	PDBe_ligand_sites	404
P17658	PDBe_ligand_sites	404
Q96RP8	PDBe_ligand_sites	404
Q14722	PDBe_ligand_sites	404
Q14721	PDBe_ligand_sites	200
Q92953	PDBe_ligand_sites	404
P48547	PDBe_ligand_sites	200
Q96PR1	PDBe_ligand_sites	404
Q14003	PDBe_ligand_sites	404
Q03721	PDBe_ligand_sites	404
Q9NSA2	PDBe_ligand_sites	404
Q9NZV8	PDBe_ligand_sites	200
Q9UK17	PDBe_ligand_sites	200
P15382	PDBe_ligand_sites	200
Q9UJ90	PDBe_ligand_sites	404
Q9Y6J6	PDBe_ligand_sites	404
Q9Y6H6	PDBe_ligand_sites	200
Q8WWG9	PDBe_ligand_sites	404
Q9H3M0	PDBe_ligand_sites	404
Q9UIX4	PDBe_ligand_sites	404
Q9UJ96	PDBe_ligand_sites	404
O95259	PDBe_ligand_sites	404
Q12809	PDBe_ligand_sites	200
Q9ULD8	PDBe_ligand_sites	404
Q9UQ05	PDBe_ligand_sites	404
Q8NCM2	PDBe_ligand_sites	200
P48048	PDBe_ligand_sites	404
P78508	PDBe_ligand_sites	200
Q14654	PDBe_ligand_sites	200
Q14500	PDBe_ligand_sites	404
O60928	PDBe_ligand_sites	200
Q9UNX9	PDBe_ligand_sites	404
Q99712	PDBe_ligand_sites	404
Q9NPI9	PDBe_ligand_sites	200
P63252	PDBe_ligand_sites	200
P48549	PDBe_ligand_sites	404
P48050	PDBe_ligand_sites	404
P48544	PDBe_ligand_sites	404
P48051	PDBe_ligand_sites	404
Q15842	PDBe_ligand_sites	404
Q92806	PDBe_ligand_sites	404
O00180	PDBe_ligand_sites	200
P57789	PDBe_ligand_sites	200
Q9HB15	PDBe_ligand_sites	404
Q9HB14	PDBe_ligand_sites	200
O95069	PDBe_ligand_sites	200
O14649	PDBe_ligand_sites	200
Q9NYG8	PDBe_ligand_sites	200
O95279	PDBe_ligand_sites	404
Q9Y257	PDBe_ligand_sites	200
Q9Y2U2	PDBe_ligand_sites	404
Q9NPC2	PDBe_ligand_sites	200
Q12791	PDBe_ligand_sites	200
Q16558	PDBe_ligand_sites	404
Q9Y691	PDBe_ligand_sites	404
Q9NPA1	PDBe_ligand_sites	404
Q86W47	PDBe_ligand_sites	200
Q92952	PDBe_ligand_sites	404
Q9H2S1	PDBe_ligand_sites	200
Q9UGI6	PDBe_ligand_sites	404
O15554	PDBe_ligand_sites	200
P51787	PDBe_ligand_sites	200
O43526	PDBe_ligand_sites	200
O43525	PDBe_ligand_sites	200
P56696	PDBe_ligand_sites	200
Q9NR82	PDBe_ligand_sites	200
Q13796	PDBe_ligand_sites	200
Q96KK3	PDBe_ligand_sites	404
Q9ULS6	PDBe_ligand_sites	404
Q9BQ31	PDBe_ligand_sites	404
P24390	PDBe_ligand_sites	404
P35968	PDBe_ligand_sites	200
P23276	PDBe_ligand_sites	404
P43626	PDBe_ligand_sites	200
P29972	PDBe_ligand_sites	200
P43627	PDBe_ligand_sites	200
P43628	PDBe_ligand_sites	200
Q99706	PDBe_ligand_sites	200
Q14954	PDBe_ligand_sites	404
P43631	PDBe_ligand_sites	200
Q14952	PDBe_ligand_sites	404
P43632	PDBe_ligand_sites	404
Q14953	PDBe_ligand_sites	404
P43629	PDBe_ligand_sites	200
P43630	PDBe_ligand_sites	404
P41181	PDBe_ligand_sites	200
Q14943	PDBe_ligand_sites	404
P10721	PDBe_ligand_sites	200
P21583	PDBe_ligand_sites	200
Q9UEF7	PDBe_ligand_sites	200
Q92482	PDBe_ligand_sites	200
P20151	PDBe_ligand_sites	200
P07288	PDBe_ligand_sites	200
Q92876	PDBe_ligand_sites	200
O60259	PDBe_ligand_sites	200
P55087	PDBe_ligand_sites	200
Q12918	PDBe_ligand_sites	200
P26715	PDBe_ligand_sites	404
P26717	PDBe_ligand_sites	404
Q07444	PDBe_ligand_sites	404
O43908	PDBe_ligand_sites	404
Q13241	PDBe_ligand_sites	404
P55064	PDBe_ligand_sites	200
Q96E93	PDBe_ligand_sites	200
P01042	PDBe_ligand_sites	200
Q13520	PDBe_ligand_sites	404
O14520	PDBe_ligand_sites	200
P04264	PDBe_ligand_sites	200
P13645	PDBe_ligand_sites	200
O94778	PDBe_ligand_sites	404
O43315	PDBe_ligand_sites	404
P05787	PDBe_ligand_sites	200
Q8IVT5	PDBe_ligand_sites	200
P32004	PDBe_ligand_sites	200
O00515	PDBe_ligand_sites	404
P18627	PDBe_ligand_sites	200
Q6GTX8	PDBe_ligand_sites	200
Q16787	PDBe_ligand_sites	404
Q16363	PDBe_ligand_sites	404
P11279	PDBe_ligand_sites	404
P13473	PDBe_ligand_sites	404
P08865	PDBe_ligand_sites	404
O43813	PDBe_ligand_sites	200
P15514	PDBe_ligand_sites	404
P13796	PDBe_ligand_sites	200
P09848	PDBe_ligand_sites	404
P01130	PDBe_ligand_sites	200
P48357	PDBe_ligand_sites	200
P09382	PDBe_ligand_sites	200
P17931	PDBe_ligand_sites	200
Q08380	PDBe_ligand_sites	200
P56470	PDBe_ligand_sites	200
O00214	PDBe_ligand_sites	200
O00182	PDBe_ligand_sites	200
O95970	PDBe_ligand_sites	200
P84085	PDBe_ligand_sites	200
P22888	PDBe_ligand_sites	200
Q9Y693	PDBe_ligand_sites	404
Q86WI0	PDBe_ligand_sites	404
Q6ZUX7	PDBe_ligand_sites	404
Q86UP9	PDBe_ligand_sites	404
P42702	PDBe_ligand_sites	200
O75019	PDBe_ligand_sites	404
Q8N149	PDBe_ligand_sites	404
Q8NHL6	PDBe_ligand_sites	200
Q8N423	PDBe_ligand_sites	200
O75022	PDBe_ligand_sites	404
Q8NHJ6	PDBe_ligand_sites	200
O75023	PDBe_ligand_sites	404
P55344	PDBe_ligand_sites	404
P11150	PDBe_ligand_sites	404
Q9Y5X9	PDBe_ligand_sites	404
Q9UIQ6	PDBe_ligand_sites	200
Q8TBB1	PDBe_ligand_sites	200
P28300	PDBe_ligand_sites	404
Q08397	PDBe_ligand_sites	404
Q9Y4K0	PDBe_ligand_sites	200
P61586	PDBe_ligand_sites	200
P06858	PDBe_ligand_sites	200
O75427	PDBe_ligand_sites	404
Q07954	PDBe_ligand_sites	200
Q9NZR2	PDBe_ligand_sites	404
P98164	PDBe_ligand_sites	200
O75074	PDBe_ligand_sites	404
O75096	PDBe_ligand_sites	404
O75197	PDBe_ligand_sites	404
O75581	PDBe_ligand_sites	200
Q14114	PDBe_ligand_sites	200
Q32MZ4	PDBe_ligand_sites	404
Q13449	PDBe_ligand_sites	404
P01374	PDBe_ligand_sites	404
Q06643	PDBe_ligand_sites	404
Q15722	PDBe_ligand_sites	200
Q14766	PDBe_ligand_sites	200
P36941	PDBe_ligand_sites	404
P02788	PDBe_ligand_sites	200
P29376	PDBe_ligand_sites	200
P50895	PDBe_ligand_sites	404
Q99467	PDBe_ligand_sites	200
Q16553	PDBe_ligand_sites	404
O94772	PDBe_ligand_sites	404
O60449	PDBe_ligand_sites	200
Q9HBG7	PDBe_ligand_sites	404
O76036	PDBe_ligand_sites	200
O95944	PDBe_ligand_sites	404
P07948	PDBe_ligand_sites	200
Q14444	PDBe_ligand_sites	404
P20645	PDBe_ligand_sites	404
P29966	PDBe_ligand_sites	404
Q13477	PDBe_ligand_sites	200
Q8WXG6	PDBe_ligand_sites	404
P20916	PDBe_ligand_sites	404
P43363	PDBe_ligand_sites	404
P21145	PDBe_ligand_sites	404
Q13021	PDBe_ligand_sites	404
O00754	PDBe_ligand_sites	404
P10636	PDBe_ligand_sites	200
Q9UEW3	PDBe_ligand_sites	404
P04201	PDBe_ligand_sites	200
P48740	PDBe_ligand_sites	200
O00187	PDBe_ligand_sites	200
P11226	PDBe_ligand_sites	200
P02686	PDBe_ligand_sites	404
Q01726	PDBe_ligand_sites	200
Q01718	PDBe_ligand_sites	200
P41968	PDBe_ligand_sites	200
P32245	PDBe_ligand_sites	200
P33032	PDBe_ligand_sites	200
P43121	PDBe_ligand_sites	200
P23508	PDBe_ligand_sites	200
P15529	PDBe_ligand_sites	200
Q16819	PDBe_ligand_sites	200
Q16820	PDBe_ligand_sites	200
Q12866	PDBe_ligand_sites	200
P08581	PDBe_ligand_sites	200
P55082	PDBe_ligand_sites	404
P55083	PDBe_ligand_sites	200
Q08431	PDBe_ligand_sites	404
P08582	PDBe_ligand_sites	200
O43451	PDBe_ligand_sites	200
P14209	PDBe_ligand_sites	404
Q29983	PDBe_ligand_sites	200
Q29980	PDBe_ligand_sites	200
P14174	PDBe_ligand_sites	200
Q07325	PDBe_ligand_sites	404
P30301	PDBe_ligand_sites	404
Q15773	PDBe_ligand_sites	404
P15289	PDBe_ligand_sites	200
P15848	PDBe_ligand_sites	200
Q7Z4N2	PDBe_ligand_sites	404
Q9BYG8	PDBe_ligand_sites	404
Q15546	PDBe_ligand_sites	404
P08473	PDBe_ligand_sites	200
P50281	PDBe_ligand_sites	200
P51511	PDBe_ligand_sites	404
P51512	PDBe_ligand_sites	200
Q9ULZ9	PDBe_ligand_sites	404
P08253	PDBe_ligand_sites	200
P51689	PDBe_ligand_sites	404
O75900	PDBe_ligand_sites	404
Q9Y5R2	PDBe_ligand_sites	404
P09237	PDBe_ligand_sites	200
P22894	PDBe_ligand_sites	200
P14780	PDBe_ligand_sites	200
Q13201	PDBe_ligand_sites	404
Q16653	PDBe_ligand_sites	404
P41217	PDBe_ligand_sites	404
O75970	PDBe_ligand_sites	200
P54793	PDBe_ligand_sites	404
P40238	PDBe_ligand_sites	200
P05164	PDBe_ligand_sites	200
Q13368	PDBe_ligand_sites	404
P25189	PDBe_ligand_sites	200
O95297	PDBe_ligand_sites	404
P22897	PDBe_ligand_sites	200
P52961	PDBe_ligand_sites	404
Q13508	PDBe_ligand_sites	404
Q93070	PDBe_ligand_sites	404
P45844	PDBe_ligand_sites	200
P11836	PDBe_ligand_sites	200
Q01362	PDBe_ligand_sites	200
Q96HJ5	PDBe_ligand_sites	404
Q02083	PDBe_ligand_sites	200
Q13421	PDBe_ligand_sites	200
P08118	PDBe_ligand_sites	404
P26038	PDBe_ligand_sites	200
P21757	PDBe_ligand_sites	200
Q04912	PDBe_ligand_sites	200
Q9UNQ0	PDBe_ligand_sites	200
P07306	PDBe_ligand_sites	200
P07307	PDBe_ligand_sites	200
P42127	PDBe_ligand_sites	404
P48039	PDBe_ligand_sites	200
P49286	PDBe_ligand_sites	200
P15941	PDBe_ligand_sites	200
Q9UKN1	PDBe_ligand_sites	404
Q9H3R2	PDBe_ligand_sites	404
Q02505	PDBe_ligand_sites	404
Q99102	PDBe_ligand_sites	404
Q9HBB8	PDBe_ligand_sites	200
O15146	PDBe_ligand_sites	200
Q9NR99	PDBe_ligand_sites	404
Q9BRK3	PDBe_ligand_sites	404
Q96S97	PDBe_ligand_sites	404
Q12797	PDBe_ligand_sites	200
P35579	PDBe_ligand_sites	200
Q15746	PDBe_ligand_sites	404
O00159	PDBe_ligand_sites	200
Q99972	PDBe_ligand_sites	200
P41271	PDBe_ligand_sites	200
P13591	PDBe_ligand_sites	200
O15394	PDBe_ligand_sites	200
O14525	PDBe_ligand_sites	404
Q14511	PDBe_ligand_sites	404
Q92832	PDBe_ligand_sites	200
Q99435	PDBe_ligand_sites	200
Q92859	PDBe_ligand_sites	200
Q99519	PDBe_ligand_sites	404
Q9UQ49	PDBe_ligand_sites	404
P08138	PDBe_ligand_sites	200
Q6T4R5	PDBe_ligand_sites	404
Q92982	PDBe_ligand_sites	200
Q9NZG7	PDBe_ligand_sites	200
Q16617	PDBe_ligand_sites	404
P30414	PDBe_ligand_sites	200
P28336	PDBe_ligand_sites	200
P15531	PDBe_ligand_sites	200
P29475	PDBe_ligand_sites	200
P46531	PDBe_ligand_sites	200
Q04721	PDBe_ligand_sites	200
Q9UM47	PDBe_ligand_sites	200
Q99466	PDBe_ligand_sites	200
P48745	PDBe_ligand_sites	404
Q9Y5S8	PDBe_ligand_sites	404
Q9HBY0	PDBe_ligand_sites	404
Q9NPH5	PDBe_ligand_sites	404
O15118	PDBe_ligand_sites	200
Q9UHC9	PDBe_ligand_sites	200
Q9NQX5	PDBe_ligand_sites	404
O60500	PDBe_ligand_sites	404
P16066	PDBe_ligand_sites	200
P20594	PDBe_ligand_sites	404
P17342	PDBe_ligand_sites	200
Q15818	PDBe_ligand_sites	200
P47972	PDBe_ligand_sites	404
O95502	PDBe_ligand_sites	404
P25929	PDBe_ligand_sites	200
P49146	PDBe_ligand_sites	200
Q15761	PDBe_ligand_sites	404
P05023	PDBe_ligand_sites	200
Q92823	PDBe_ligand_sites	404
O43847	PDBe_ligand_sites	404
Q02297	PDBe_ligand_sites	404
O14511	PDBe_ligand_sites	404
P56975	PDBe_ligand_sites	404
P19801	PDBe_ligand_sites	200
P50993	PDBe_ligand_sites	404
O14786	PDBe_ligand_sites	200
O60462	PDBe_ligand_sites	200
P58400	PDBe_ligand_sites	200
P58401	PDBe_ligand_sites	200
P13637	PDBe_ligand_sites	200
Q9HDB5	PDBe_ligand_sites	404
P78357	PDBe_ligand_sites	404
P67809	PDBe_ligand_sites	200
P21589	PDBe_ligand_sites	200
O00634	PDBe_ligand_sites	404
P04629	PDBe_ligand_sites	200
Q16620	PDBe_ligand_sites	200
Q16288	PDBe_ligand_sites	200
P30989	PDBe_ligand_sites	200
P05026	PDBe_ligand_sites	200
O95665	PDBe_ligand_sites	404
P80303	PDBe_ligand_sites	404
P14415	PDBe_ligand_sites	404
P54709	PDBe_ligand_sites	200
P49757	PDBe_ligand_sites	200
P37198	PDBe_ligand_sites	404
O95156	PDBe_ligand_sites	404
O95157	PDBe_ligand_sites	404
O95158	PDBe_ligand_sites	404
Q6ZUT3	PDBe_ligand_sites	404
Q9UN42	PDBe_ligand_sites	404
Q9GZU5	PDBe_ligand_sites	404
Q04671	PDBe_ligand_sites	404
Q16625	PDBe_ligand_sites	404
Q9UKZ4	PDBe_ligand_sites	404
P78380	PDBe_ligand_sites	200
P23515	PDBe_ligand_sites	404
P20020	PDBe_ligand_sites	404
Q14982	PDBe_ligand_sites	200
Q01814	PDBe_ligand_sites	404
P41143	PDBe_ligand_sites	200
P41145	PDBe_ligand_sites	200
P41146	PDBe_ligand_sites	200
P35372	PDBe_ligand_sites	200
Q99720	PDBe_ligand_sites	200
Q16720	PDBe_ligand_sites	404
Q9H208	PDBe_ligand_sites	404
P58181	PDBe_ligand_sites	404
Q96KK4	PDBe_ligand_sites	404
Q8NH80	PDBe_ligand_sites	404
P23634	PDBe_ligand_sites	404
Q8NGC3	PDBe_ligand_sites	404
Q8NGC4	PDBe_ligand_sites	404
Q9Y4A9	PDBe_ligand_sites	404
O60403	PDBe_ligand_sites	404
O60404	PDBe_ligand_sites	404
P30954	PDBe_ligand_sites	404
Q9GZK7	PDBe_ligand_sites	404
P0DN82	PDBe_ligand_sites	404
P58182	PDBe_ligand_sites	404
Q9P1Q5	PDBe_ligand_sites	404
Q9Y585	PDBe_ligand_sites	404
Q8NGR6	PDBe_ligand_sites	404
Q15619	PDBe_ligand_sites	404
P34982	PDBe_ligand_sites	404
P47884	PDBe_ligand_sites	404
P58170	PDBe_ligand_sites	404
P30953	PDBe_ligand_sites	404
P20648	PDBe_ligand_sites	404
P47887	PDBe_ligand_sites	404
O43749	PDBe_ligand_sites	404
P51164	PDBe_ligand_sites	404
P47890	PDBe_ligand_sites	404
O60431	PDBe_ligand_sites	404
Q8NGS3	PDBe_ligand_sites	404
Q8NGS2	PDBe_ligand_sites	404
Q8NGS1	PDBe_ligand_sites	404
Q8NGR3	PDBe_ligand_sites	404
Q8NH94	PDBe_ligand_sites	404
Q8NH93	PDBe_ligand_sites	404
Q8NGR5	PDBe_ligand_sites	404
Q8NGR2	PDBe_ligand_sites	404
Q8NGA1	PDBe_ligand_sites	404
Q8NGS0	PDBe_ligand_sites	404
Q15612	PDBe_ligand_sites	404
A0A286YEU6	PDBe_ligand_sites	404
Q8NH92	PDBe_ligand_sites	404
Q6IF42	PDBe_ligand_sites	404
Q96R48	PDBe_ligand_sites	404
Q96R45	PDBe_ligand_sites	404
O76000	PDBe_ligand_sites	404
P58173	PDBe_ligand_sites	404
O95371	PDBe_ligand_sites	404
Q9H210	PDBe_ligand_sites	404
Q13607	PDBe_ligand_sites	404
O95006	PDBe_ligand_sites	404
Q9GZK4	PDBe_ligand_sites	404
O95918	PDBe_ligand_sites	404
Q8NGU4	PDBe_ligand_sites	404
Q9GZK6	PDBe_ligand_sites	404
O76002	PDBe_ligand_sites	404
O76001	PDBe_ligand_sites	404
Q8NGT1	PDBe_ligand_sites	404
Q8NH16	PDBe_ligand_sites	404
Q96R28	PDBe_ligand_sites	404
Q8NG83	PDBe_ligand_sites	404
Q96R27	PDBe_ligand_sites	404
Q9NQN1	PDBe_ligand_sites	404
O43869	PDBe_ligand_sites	404
Q8NHB1	PDBe_ligand_sites	404
Q9Y3N9	PDBe_ligand_sites	404
P47881	PDBe_ligand_sites	404
P47893	PDBe_ligand_sites	404
P47888	PDBe_ligand_sites	404
Q8NGF8	PDBe_ligand_sites	404
Q15615	PDBe_ligand_sites	404
P58180	PDBe_ligand_sites	404
P0C645	PDBe_ligand_sites	404
Q8NGC2	PDBe_ligand_sites	404
P06576	PDBe_ligand_sites	200
Q9UKL2	PDBe_ligand_sites	404
Q8NGJ0	PDBe_ligand_sites	404
Q96R09	PDBe_ligand_sites	404
Q8NH48	PDBe_ligand_sites	404
Q8NGR4	PDBe_ligand_sites	404
A0A2R8Y4L6	PDBe_ligand_sites	404
O95221	PDBe_ligand_sites	404
A6NKK0	PDBe_ligand_sites	404
Q13606	PDBe_ligand_sites	404
Q8NHB7	PDBe_ligand_sites	404
Q8NGL2	PDBe_ligand_sites	404
Q8NGL0	PDBe_ligand_sites	404
Q8NGP8	PDBe_ligand_sites	404
O95007	PDBe_ligand_sites	404
Q96RD1	PDBe_ligand_sites	404
O76100	PDBe_ligand_sites	404
O14581	PDBe_ligand_sites	404
Q15622	PDBe_ligand_sites	404
O76099	PDBe_ligand_sites	404
O60412	PDBe_ligand_sites	404
Q96RA2	PDBe_ligand_sites	404
Q8NG98	PDBe_ligand_sites	404
Q6IFN5	PDBe_ligand_sites	404
Q8NGA0	PDBe_ligand_sites	404
Q8NG99	PDBe_ligand_sites	404
Q8NG95	PDBe_ligand_sites	404
Q8NGG7	PDBe_ligand_sites	404
P18859	PDBe_ligand_sites	404
Q96RD0	PDBe_ligand_sites	404
Q8NGG8	PDBe_ligand_sites	404
Q96RC9	PDBe_ligand_sites	404
Q15620	PDBe_ligand_sites	404
Q8WZ84	PDBe_ligand_sites	404
Q9GZM6	PDBe_ligand_sites	404
Q15617	PDBe_ligand_sites	404
Q9Y226	PDBe_ligand_sites	404
Q9Y267	PDBe_ligand_sites	404
Q99650	PDBe_ligand_sites	200
O75508	PDBe_ligand_sites	404
Q12889	PDBe_ligand_sites	404
