hgnc_id	hgnc_symbol	uniprot_acc	ensembl_gene	ncbi_gene_id	source	evidence_tier	cellphonedb_denominator_member	therasabdab_denominator_member	antibody_evidence	extracellular
HGNC:4045	FZD7	O75084	ENSG00000155760	8324	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:4046	FZD8	Q9H461	ENSG00000177283	8325	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:4053	ISG15	P05161	ENSG00000187608	9636	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:4075	GABRA1	P14867	ENSG00000022355	2554	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:4076	GABRA2	P47869	ENSG00000151834	2555	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:4077	GABRA3	P34903	ENSG00000011677	2556	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:4078	GABRA4	P48169	ENSG00000109158	2557	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:4082	GABRB2	P47870	ENSG00000145864	2561	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:4083	GABRB3	P28472	ENSG00000166206	2562	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:4087	GABRG2	P18507	ENSG00000113327	2566	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:4161	LRRC32	Q14392	ENSG00000137507	2615	SAbDab: antibody contacts	mapped	0	1	1	1
HGNC:4177	GBA1	P04062	ENSG00000177628	2629	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:4192	GCGR	P47871	ENSG00000215644	2642	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:42398	C4B_2	P0C0L5	ENSG00000233312	100293534	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:42400	NCR3LG1	Q68D85	ENSG00000188211	374383	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:4267	GHSR	Q92847	ENSG00000121853	2693	SAbDab: antibody contacts	mapped	1	0	1	0
HGNC:427	ALK	Q9UM73	ENSG00000171094	238	SAbDab: antibody contacts	mapped	1	0	1	1
HGNC:4271	GIPR	P48546	ENSG00000010310	2696	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:4324	GLP1R	P43220	ENSG00000112164	2740	SAbDab: antibody contacts	mapped	1	1	1	0
HGNC:4392	GNAS	P63092	ENSG00000087460	2778	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:4396	GNB1	P62873	ENSG00000078369	2782	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:4439	GP1BA	P07359	ENSG00000185245	2811	SAbDab: antibody contacts	mapped	1	0	1	1
HGNC:4450	GPC2	Q8N158	ENSG00000213420	221914	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:4451	GPC3	P51654	ENSG00000147257	2719	SAbDab: antibody contacts	mapped	0	1	1	0
HGNC:4458	GPI	P06744	ENSG00000105220	2821	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:4475	GPR20	Q99678	ENSG00000204882	2843	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:45	ABCB4	P21439	ENSG00000005471	5244	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:4526	GPR75	O95800	ENSG00000119737	10936	SAbDab: antibody contacts	mapped	1	0	1	0
HGNC:4540	CXCR3	P49682	ENSG00000186810	2833	SAbDab: antibody contacts	mapped	1	0	1	0
HGNC:4584	GRIN1	Q05586	ENSG00000176884	2902	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:4585	GRIN2A	Q12879	ENSG00000183454	2903	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:4586	GRIN2B	Q13224	ENSG00000273079	2904	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:4593	GRM1	Q13255	ENSG00000152822	2911	SAbDab: antibody contacts	mapped	1	0	1	1
HGNC:4594	GRM2	Q14416	ENSG00000164082	2912	SAbDab: antibody contacts	mapped	1	0	1	1
HGNC:4597	GRM5	P41594	ENSG00000168959	2915	SAbDab: antibody contacts	mapped	1	0	1	1
HGNC:4620	GSN	P06396	ENSG00000148180	2934	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:4688	GUCY2C	P25092	ENSG00000070019	2984	SAbDab: antibody contacts	mapped	0	1	1	1
HGNC:483	ANG	P03950	ENSG00000214274	283	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:4849	HCRTR2	O43614	ENSG00000137252	3062	SAbDab: antibody contacts	mapped	1	0	1	1
HGNC:4890	CFHR2	P36980	ENSG00000080910	3080	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:4931	HLA-A	P04439	ENSG00000206503	3105	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:4932	HLA-B	P01889	ENSG00000234745	3106	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:4942	HLA-DQA1	P01909	ENSG00000196735	3117	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:4944	HLA-DQB1	P01920	ENSG00000179344	3119	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:4947	HLA-DRA	P01903	ENSG00000204287	3122	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:4962	HLA-E	P13747	ENSG00000204592	3133	SAbDab: antibody contacts	mapped	1	0	1	1
HGNC:4964	HLA-G	P17693	ENSG00000204632	3135	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:5155	HPN	P05981	ENSG00000105707	3249	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:5164	HPSE	Q9Y251	ENSG00000173083	10855	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:5294	HTR2B	P41595	ENSG00000135914	3357	SAbDab: antibody contacts	mapped	1	0	1	0
HGNC:533	ANXA1	P04083	ENSG00000135046	301	SAbDab: antibody contacts	mapped	1	0	1	0
HGNC:5344	ICAM1	P05362	ENSG00000090339	3383	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:5351	ICOS	Q9Y6W8	ENSG00000163600	29851	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:5381	IDE	P14735	ENSG00000119912	3416	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:5432	IFNAR1	P17181	ENSG00000142166	3454	SAbDab: antibody contacts	mapped	0	1	1	1
HGNC:5439	IFNGR1	P15260	ENSG00000027697	3459	SAbDab: antibody contacts	mapped	1	0	1	1
HGNC:5465	IGF1R	P08069	ENSG00000140443	3480	SAbDab: antibody contacts	mapped	1	1	1	0
HGNC:5870	IGLL1	P15814	ENSG00000128322	3543	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:5971	IL12RB1	P42701	ENSG00000096996	3594	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:5974	IL13RA1	P78552	ENSG00000131724	3597	SAbDab: antibody contacts	mapped	0	1	1	1
HGNC:5977	IL15	P40933	ENSG00000164136	3600	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:5980	IL16	Q14005	ENSG00000172349	3603	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:5999	IL1RL2	Q9HB29	ENSG00000115598	8808	SAbDab: antibody contacts	mapped	0	1	1	1
HGNC:6006	IL21R	Q9HBE5	ENSG00000103522	50615	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:6008	IL2RA	P01589	ENSG00000134460	3559	SAbDab: antibody contacts	mapped	0	1	1	1
HGNC:6009	IL2RB	P14784	ENSG00000100385	3560	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:6010	IL2RG	P31785	ENSG00000147168	3561	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:6012	IL3RA	P26951	ENSG00000185291	3563	SAbDab: antibody contacts	mapped	0	1	1	1
HGNC:6015	IL4R	P24394	ENSG00000077238	3566	SAbDab: antibody contacts	mapped	0	1	1	1
HGNC:6019	IL6R	P08887	ENSG00000160712	3570	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:6024	IL7R	P16871	ENSG00000168685	3575	SAbDab: antibody contacts	mapped	0	1	1	1
HGNC:6027	CXCR2	P25025	ENSG00000180871	3579	SAbDab: antibody contacts	mapped	1	0	1	1
HGNC:6091	INSR	P06213	ENSG00000171105	3643	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:6138	ITGA2B	P08514	ENSG00000005961	3674	SAbDab: antibody contacts	mapped	0	1	1	1
HGNC:6141	ITGA5	P08648	ENSG00000161638	3678	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:6147	ITGAE	P38570	ENSG00000083457	3682	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:6148	ITGAL	P20701	ENSG00000005844	3683	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:6149	ITGAM	P11215	ENSG00000169896	3684	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:6150	ITGAV	P06756	ENSG00000138448	3685	SAbDab: antibody contacts	mapped	0	1	1	1
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:6155	ITGB2	P05107	ENSG00000160255	3689	SAbDab: antibody contacts	mapped	0	1	1	1
HGNC:6156	ITGB3	P05106	ENSG00000259207	3690	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:6162	ITGB7	P26010	ENSG00000139626	3695	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:6163	ITGB8	P26012	ENSG00000105855	3696	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:618	APOL1	O14791	ENSG00000100342	8542	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:6188	JAG1	P78504	ENSG00000101384	182	SAbDab: antibody contacts	mapped	1	0	1	1
HGNC:620	APP	P05067	ENSG00000142192	351	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:6221	KCNA3	P22001	ENSG00000177272	3738	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:6273	KCNK10	P57789	ENSG00000100433	54207	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:6279	KCNK4	Q9NYG8	ENSG00000182450	50801	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:6307	KDR	P35968	ENSG00000128052	3791	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:6329	KIR2DL1	P43626	ENSG00000125498	3802	SAbDab: antibody contacts	mapped	1	0	1	1
HGNC:6330	KIR2DL2	P43627		3803	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:6331	KIR2DL3	P43628	ENSG00000243772	3804	SAbDab: antibody contacts	mapped	1	0	1	1
HGNC:6342	KIT	P10721	ENSG00000157404	3815	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:6364	KLK3	P07288	ENSG00000142515	354	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:637	AQP4	P55087	ENSG00000171885	361	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:6476	LAG3	P18627	ENSG00000089692	3902	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:6499	LAMP1	P11279	ENSG00000185896	3916	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:6554	LEPR	P48357	ENSG00000116678	3953	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:6563	LGALS3	P17931	ENSG00000131981	3958	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:6607	LILRB3	O75022	ENSG00000204577	11025	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:6608	LILRB4	Q8NHJ6	ENSG00000186818	11006	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:6677	LPL	P06858	ENSG00000175445	4023	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	SAbDab: antibody contacts	mapped	1	0	1	1
HGNC:6700	LRP8	Q14114	ENSG00000157193	7804	SAbDab: antibody contacts	mapped	1	0	1	1
HGNC:6709	LTA	P01374	ENSG00000226979	4049	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:6721	LTK	P29376	ENSG00000062524	4058	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:6731	NCR1	O76036	ENSG00000189430	9437	SAbDab: antibody contacts	mapped	0	1	1	1
HGNC:6765	MADCAM1	Q13477	ENSG00000099866	8174	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:6893	MAPT	P10636	ENSG00000186868	4137	SAbDab: antibody contacts	mapped	0	1	1	0
HGNC:6932	MC4R	P32245	ENSG00000166603	4160	SAbDab: antibody contacts	mapped	1	0	1	0
HGNC:6934	MCAM	P43121	ENSG00000076706	4162	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:7029	MET	P08581	ENSG00000105976	4233	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:7035	MFAP4	P55083	ENSG00000166482	4239	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:7037	MELTF	P08582	ENSG00000163975	4241	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:7082	CD99	P14209	ENSG00000002586	4267	SAbDab: antibody contacts	mapped	1	0	1	1
HGNC:7160	MMP14	P50281	ENSG00000157227	4323	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:7176	MMP9	P14780	ENSG00000100985	4318	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:7315	MS4A1	P11836	ENSG00000156738	931	SAbDab: antibody contacts	mapped	0	1	1	1
HGNC:7371	MSLN	Q13421	ENSG00000102854	10232	SAbDab: antibody contacts	mapped	0	1	1	1
HGNC:74	ABCG2	Q9UNQ0	ENSG00000118777	9429	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:742	ASGR1	P07306	ENSG00000141505	432	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:743	ASGR2	P07307	ENSG00000161944	433	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:7508	MUC1	P15941	ENSG00000185499	4582	SAbDab: antibody contacts	mapped	0	1	1	1
HGNC:7881	NOTCH1	P46531	ENSG00000148400	4851	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:7883	NOTCH3	Q9UM47	ENSG00000074181	4854	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:7943	NPR1	P16066	ENSG00000169418	4881	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:8004	NRP1	O14786	ENSG00000099250	8829	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:8005	NRP2	O60462	ENSG00000118257	8828	SAbDab: antibody contacts	mapped	1	0	1	1
HGNC:8021	NT5E	P21589	ENSG00000135318	4907	SAbDab: antibody contacts	mapped	0	1	1	1
HGNC:8032	NTRK2	Q16620	ENSG00000148053	4915	SAbDab: antibody contacts	mapped	1	0	1	1
HGNC:8039	NTSR1	P30989	ENSG00000101188	4923	SAbDab: antibody contacts	mapped	1	0	1	0
HGNC:8133	OLR1	P78380	ENSG00000173391	4973	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:8154	OPRK1	P41145	ENSG00000082556	4986	SAbDab: antibody contacts	mapped	1	0	1	0
HGNC:8156	OPRM1	P35372	ENSG00000112038	4988	SAbDab: antibody contacts	mapped	1	0	1	0
HGNC:8568	FURIN	P09958	ENSG00000140564	5045	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:8583	SERPINE1	P05121	ENSG00000106366	5054	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:866	ATP6V0A4	Q9HBG4	ENSG00000105929	50617	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:8760	PDCD1	Q15116	ENSG00000188389	5133	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:8800	PDGFB	P01127	ENSG00000100311	5155	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:8864	CFP	P27918	ENSG00000126759	5199	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:9052	PLAU	P00749	ENSG00000122861	5328	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:9053	PLAUR	Q03405	ENSG00000011422	5329	SAbDab: antibody contacts	mapped	1	0	1	0
HGNC:9099	PLXNA1	Q9UIW2	ENSG00000114554	5361	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:910	AZGP1	P25311	ENSG00000160862	563	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:914	B2M	P61769	ENSG00000166710	567	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:933	BACE1	P56817	ENSG00000186318	23621	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:934	BACE2	Q9Y5Z0	ENSG00000182240	25825	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:9446	PRLR	P16471	ENSG00000113494	5618	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:9449	PRNP	P04156	ENSG00000171867	5621	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:9476	HTRA1	Q92743	ENSG00000166033	5654	SAbDab: antibody contacts	mapped	0	1	1	0
HGNC:9585	PTCH1	Q13635	ENSG00000185920	5727	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:9591	PTGDR	Q13258	ENSG00000168229	5729	SAbDab: antibody contacts	mapped	1	0	1	0
HGNC:9596	PTGER4	P35408	ENSG00000171522	5734	SAbDab: antibody contacts	mapped	1	0	1	0
HGNC:9608	PTH1R	Q03431	ENSG00000160801	5745	SAbDab: antibody contacts	mapped	1	0	1	0
HGNC:9662	SIRPA	P78324	ENSG00000198053	140885	SAbDab: antibody contacts	mapped	1	1	1	1
HGNC:9688	CAVIN1	Q6NZI2	ENSG00000177469	284119	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:9707	NECTIN2	Q92692	ENSG00000130202	5819	SAbDab: antibody contacts	mapped	1	0	1	1
HGNC:9756	QSOX1	O00391	ENSG00000116260	5768	SAbDab: antibody contacts	mapped	0	0	1	0
HGNC:9843	RAMP1	O60894	ENSG00000132329	10267	SAbDab: antibody contacts	mapped	0	0	1	1
HGNC:11138	SNCA	P37840	ENSG00000145335	6622	Thera-SAbDab: named antibody contacts	mapped	0	0	1	0
HGNC:11378	STEAP1	Q9UHE8	ENSG00000164647	26872	Thera-SAbDab: named antibody contacts	mapped	0	1	1	0
HGNC:11530	TACSTD2	P09758	ENSG00000184292	4070	Thera-SAbDab: named antibody contacts	mapped	0	1	1	1
HGNC:11760	TFPI	P10646	ENSG00000003436	7035	Thera-SAbDab: named antibody contacts	mapped	0	0	1	0
HGNC:11765	TGFA	P01135	ENSG00000163235	7039	Thera-SAbDab: named antibody contacts	mapped	1	0	1	1
HGNC:11766	TGFB1	P01137	ENSG00000105329	7040	Thera-SAbDab: named antibody contacts	mapped	0	0	1	0
HGNC:11769	TGFB3	P10600	ENSG00000119699	7043	Thera-SAbDab: named antibody contacts	mapped	0	0	1	0
HGNC:11892	TNF	P01375	ENSG00000232810	7124	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:11905	TNFRSF10B	O14763	ENSG00000120889	8795	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:11913	TNFRSF17	Q02223	ENSG00000048462	608	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:11918	TNFRSF4	P43489	ENSG00000186827	7293	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:11919	CD40	P25942	ENSG00000101017	958	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:11922	CD27	P26842	ENSG00000139193	939	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:11924	TNFRSF9	Q07011	ENSG00000049249	3604	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:11925	TNFSF10	P50591	ENSG00000121858	8743	Thera-SAbDab: named antibody contacts	mapped	1	0	1	1
HGNC:11929	TNFSF13B	Q9Y275	ENSG00000102524	10673	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:11935	CD40LG	P29965	ENSG00000102245	959	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:1318	C3	P01024	ENSG00000125730	718	Thera-SAbDab: named antibody contacts	mapped	1	0	1	0
HGNC:1331	C5	P01031	ENSG00000106804	727	Thera-SAbDab: named antibody contacts	mapped	1	1	1	0
HGNC:13310	GPRC5D	Q9NZD1	ENSG00000111291	55507	Thera-SAbDab: named antibody contacts	mapped	0	1	1	0
HGNC:14388	GP6	Q9HCN6	ENSG00000088053	51206	Thera-SAbDab: named antibody contacts	mapped	0	1	1	1
HGNC:16028	IL33	O95760	ENSG00000137033	90865	Thera-SAbDab: named antibody contacts	mapped	0	0	1	0
HGNC:1605	CCR4	P51679	ENSG00000183813	1233	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:16517	TMPRSS6	Q8IU80	ENSG00000187045	164656	Thera-SAbDab: named antibody contacts	mapped	0	1	1	1
HGNC:1667	CD38	P28907	ENSG00000004468	952	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:16709	CALCRL	Q16602	ENSG00000064989	10203	Thera-SAbDab: named antibody contacts	mapped	0	1	1	1
HGNC:1674	CD3E	P07766	ENSG00000198851	916	Thera-SAbDab: named antibody contacts	mapped	0	1	1	1
HGNC:1678	CD4	P01730	ENSG00000010610	920	Thera-SAbDab: named antibody contacts	mapped	0	1	1	1
HGNC:1682	CD47	Q08722	ENSG00000196776	961	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:17087	ICOSLG	O75144	ENSG00000160223	23308	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:173	ACVR2A	P27037	ENSG00000121989	92	Thera-SAbDab: named antibody contacts	mapped	1	0	1	1
HGNC:174	ACVR2B	Q13705	ENSG00000114739	93	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:17635	CD274	Q9NZQ7	ENSG00000120217	29126	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:1804	CD52	P31358	ENSG00000169442	1043	Thera-SAbDab: named antibody contacts	mapped	1	1	1	0
HGNC:1817	CEACAM5	P06731	ENSG00000105388	1048	Thera-SAbDab: named antibody contacts	mapped	1	1	1	0
HGNC:18969	IL31RA	Q8NI17	ENSG00000164509	133396	Thera-SAbDab: named antibody contacts	mapped	0	1	1	1
HGNC:19688	NECTIN4	Q96NY8	ENSG00000143217	81607	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:20001	PCSK9	Q8NBP7	ENSG00000169174	255738	Thera-SAbDab: named antibody contacts	mapped	0	1	1	0
HGNC:2001	GREM1	O60565	ENSG00000166923	26585	Thera-SAbDab: named antibody contacts	mapped	0	0	1	0
HGNC:20434	TREML1	Q86YW5	ENSG00000161911	340205	Thera-SAbDab: named antibody contacts	mapped	0	1	1	1
HGNC:21087	BTLA	Q7Z6A9	ENSG00000186265	151888	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:21205	LINGO1	Q96FE5	ENSG00000169783	84894	Thera-SAbDab: named antibody contacts	mapped	0	1	1	1
HGNC:23029	DPEP3	Q9H4B8	ENSG00000141096	64180	Thera-SAbDab: named antibody contacts	mapped	0	0	1	0
HGNC:2433	CSF1R	P07333	ENSG00000182578	1436	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:2436	CSF2RB	P32927	ENSG00000100368	1439	Thera-SAbDab: named antibody contacts	mapped	0	1	1	1
HGNC:2505	CTLA4	P16410	ENSG00000163599	1493	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:26838	TIGIT	Q495A1	ENSG00000181847	201633	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:3236	EGFR	P00533	ENSG00000146648	1956	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:3430	ERBB2	P04626	ENSG00000141736	2064	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:3431	ERBB3	P21860	ENSG00000065361	2065	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:3621	FCGRT	P55899	ENSG00000104870	2217	Thera-SAbDab: named antibody contacts	mapped	0	1	1	1
HGNC:4271	GIPR	P48546	ENSG00000010310	2696	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:5351	ICOS	Q9Y6W8	ENSG00000163600	29851	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:5999	IL1RL2	Q9HB29	ENSG00000115598	8808	Thera-SAbDab: named antibody contacts	mapped	0	1	1	1
HGNC:6008	IL2RA	P01589	ENSG00000134460	3559	Thera-SAbDab: named antibody contacts	mapped	0	1	1	1
HGNC:6012	IL3RA	P26951	ENSG00000185291	3563	Thera-SAbDab: named antibody contacts	mapped	0	1	1	1
HGNC:6015	IL4R	P24394	ENSG00000077238	3566	Thera-SAbDab: named antibody contacts	mapped	0	1	1	1
HGNC:6019	IL6R	P08887	ENSG00000160712	3570	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:6138	ITGA2B	P08514	ENSG00000005961	3674	Thera-SAbDab: named antibody contacts	mapped	0	1	1	1
HGNC:6148	ITGAL	P20701	ENSG00000005844	3683	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:6156	ITGB3	P05106	ENSG00000259207	3690	Thera-SAbDab: named antibody contacts	mapped	0	0	1	1
HGNC:620	APP	P05067	ENSG00000142192	351	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:6307	KDR	P35968	ENSG00000128052	3791	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:6331	KIR2DL3	P43628	ENSG00000243772	3804	Thera-SAbDab: named antibody contacts	mapped	1	0	1	1
HGNC:6709	LTA	P01374	ENSG00000226979	4049	Thera-SAbDab: named antibody contacts	mapped	0	0	1	0
HGNC:6731	NCR1	O76036	ENSG00000189430	9437	Thera-SAbDab: named antibody contacts	mapped	0	1	1	1
HGNC:6765	MADCAM1	Q13477	ENSG00000099866	8174	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:7029	MET	P08581	ENSG00000105976	4233	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:7176	MMP9	P14780	ENSG00000100985	4318	Thera-SAbDab: named antibody contacts	mapped	0	0	1	0
HGNC:7315	MS4A1	P11836	ENSG00000156738	931	Thera-SAbDab: named antibody contacts	mapped	0	1	1	1
HGNC:7371	MSLN	Q13421	ENSG00000102854	10232	Thera-SAbDab: named antibody contacts	mapped	0	1	1	1
HGNC:7943	NPR1	P16066	ENSG00000169418	4881	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:8004	NRP1	O14786	ENSG00000099250	8829	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:8133	OLR1	P78380	ENSG00000173391	4973	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:8760	PDCD1	Q15116	ENSG00000188389	5133	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:8864	CFP	P27918	ENSG00000126759	5199	Thera-SAbDab: named antibody contacts	mapped	0	0	1	0
HGNC:914	B2M	P61769	ENSG00000166710	567	Thera-SAbDab: named antibody contacts	mapped	0	0	1	0
HGNC:9476	HTRA1	Q92743	ENSG00000166033	5654	Thera-SAbDab: named antibody contacts	mapped	0	1	1	0
HGNC:9662	SIRPA	P78324	ENSG00000198053	140885	Thera-SAbDab: named antibody contacts	mapped	1	1	1	1
HGNC:9843	RAMP1	O60894	ENSG00000132329	10267	Thera-SAbDab: named antibody contacts	mapped	0	0	1	1
HGNC:100	ASIC1	P78348	ENSG00000110881	41	AACDB: antibody contacts	mapped	0	0	1	1
HGNC:10249	ROBO1	Q9Y6N7	ENSG00000169855	6091	AACDB: antibody contacts	mapped	1	0	1	1
HGNC:10256	ROR1	Q01973	ENSG00000185483	4919	AACDB: antibody contacts	mapped	1	1	1	1
HGNC:10257	ROR2	Q01974	ENSG00000169071	4920	AACDB: antibody contacts	mapped	1	1	1	1
